AT5G35715	1	chr5	+	13881222	13882937	13882116,	13882311,
AT2G21390	1	chr2	+	9151940	9156906	9152209,9152635,9153535,	9152400,9153041,9153624,
AT3G48330	1	chr3	-	17892969	17894153	17893219,17893464,17893811,	17893300,17893541,17893970,
AT4G32710	1	chr4	+	15779911	15783503	15781223,15781758,15781926,15782084,15782299,15782630,15782928,	15781309,15781840,15782014,15782214,15782483,15782767,15783027,
AT3G46440	1	chr3	-	17089013	17092065	17089450,17089574,17089795,17089981,17090167,17090342,17090581,17090767,17090938,	17089534,17089665,17089888,17090090,17090254,17090425,17090680,17090852,17091534,
AT4G25090	1	chr4	-	12878667	12883805	12879039,12879857,12880796,12880992,12881289,12881755,12882344,12882549,12882847,12883117,	12879340,12880744,12880890,12881078,12881363,12881907,12882436,12882799,12882961,12883197,
AT1G56250	1	chr1	-	21061522	21063047	21062223,21062498,	21062380,21062593,
AT3G16830	1	chr3	+	5731519	5737854	5731788,5732053,5732246,5732493,5732754,5732976,5733228,5733485,5733677,5733926,5734100,5734280,5734441,5734655,5735017,5735280,5735472,5735723,5735930,5736229,5736480,5736679,5736957,5737211,	5731874,5732133,5732335,5732577,5732844,5733113,5733353,5733568,5733857,5734030,5734185,5734349,5734528,5734783,5735122,5735377,5735574,5735820,5736053,5736352,5736584,5736775,5737036,5737309,
AT5G20470	1	chr5	-	6916181	6920120	6916459,6916624,6916785,6916925,6917075,6917231,6917656,6918354,6918637,6918929,6919209,6919556,6919729,	6916542,6916705,6916872,6917019,6917165,6917560,6918258,6918473,6918839,6919082,6919335,6919631,6919827,
AT4G13720	0	chr4	-	7966805	7968965	7967289,7967475,7967689,7967814,7968222,7968393,7968670,	7967399,7967577,7967783,7968213,7968330,7968606,7968759,
AT5G50110	0	chr5	+	20373491	20376252	20373763,20374391,20374596,20375142,20375308,20375549,	20374199,20374487,20375064,20375241,20375483,20375956,
AT3G03305	0	chr3	-	775368	778396	775620,777314,777666,	775752,777425,777962,
AT5G66670	1	chr5	-	26611258	26613348	26612727,	26612846,
AT2G26900	1	chr2	-	11474752	11478142	11475233,11475400,11475650,11475838,11475977,11476291,11476509,11476990,11477186,11477310,11477521,11477694,	11475311,11475492,11475741,11475926,11476210,11476382,11476928,11477073,11477269,11477404,11477592,11477768,
AT5G23000	1	chr5	+	7696135	7698022	7696369,7696591,	7696462,7696989,
AT1G69810	1	chr1	-	26276948	26279255	26277684,26277886,26278524,	26277773,26277988,26279051,
AT1G72450	1	chr1	-	27273968	27276562	27274540,27275391,27275667,	27275065,27275544,27275983,
AT5G03560	0	chr5	-	900315	902770	900759,902235,	900838,902412,
AT4G27340	1	chr4	-	13687174	13690538	13687515,13687742,13687938,13688158,13688520,13688981,13689210,13689395,	13687630,13687827,13688016,13688450,13688815,13689091,13689297,13689486,
AT1G76280	1	chr1	-	28617577	28622777	28618340,28618541,28618963,28619194,28619604,28620160,28620363,28621149,28621585,28621780,28622142,28622328,28622475,	28618422,28618775,28619051,28619377,28619987,28620268,28620706,28621403,28621673,28621955,28622259,28622409,28622568,
AT3G28960	1	chr3	-	10984050	10986637	10984763,10985601,10985779,	10984994,10985677,10986172,
AT1G65630	1	chr1	-	24406461	24409068	24406793,24406953,24407210,24407447,24407775,24408106,24408592,	24406903,24407037,24407320,24407516,24407911,24408347,24408696,
AT3G10210	1	chr3	-	3160089	3161725	3160635,3161139,	3160875,3161351,
AT4G27830	1	chr4	-	13861649	13864659	13862031,13862206,13862404,13862508,13862821,13863015,13863340,13863524,13863673,13863839,13863989,13864263,	13862116,13862317,13862483,13862595,13862900,13863085,13863437,13863602,13863764,13863931,13864200,13864364,
AT5G46260	1	chr5	-	18758699	18763503	18759248,18760532,18761157,18761566,18762811,	18759351,18760744,18761267,18761695,18762901,
AT2G32710	1	chr2	+	13873362	13876737	13874073,13875166,	13874945,13875281,
AT5G27680	1	chr5	-	9793745	9799149	9794540,9794742,9794943,9795183,9795346,9795530,9795674,9795866,9796071,9796458,9797096,9797443,9797656,9797964,	9794650,9794821,9795096,9795263,9795431,9795611,9795786,9796015,9796277,9796793,9797254,9797546,9797745,9798055,
AT4G19380	1	chr4	-	10568323	10572516	10570208,10570961,	10570692,10572160,
AT5G61960	1	chr5	-	24878507	24884852	24879153,24879482,24879637,24879832,24880628,24881444,24881621,24881919,24882107,24882351,24882867,24883270,24883573,	24879303,24879569,24879748,24879980,24881052,24881539,24881774,24881991,24882193,24882467,24883036,24883406,24884153,
AT4G29180	1	chr4	+	14385471	14389730	14385709,14387024,14387260,14387433,14387583,14387753,14387970,14388308,14388514,14388659,14388952,	14385990,14387125,14387362,14387512,14387673,14387828,14388055,14388388,14388597,14388763,14389035,
AT3G09680	1	chr3	-	2969045	2970371	2969337,2969546,2969795,	2969420,2969640,2970287,
AT1G56233	1	chr1	-	21050540	21051017	21050795,	21050939,
AT1G15210	1	chr1	-	5231345	5236886	5232479,5233409,5233599,5233761,5233987,5234949,5235431,5235657,	5232568,5233493,5233690,5233834,5234080,5235039,5235527,5235742,
AT3G63470	1	chr3	+	23438396	23441060	23438957,23439760,	23439653,23439859,
AT2G16970	1	chr2	+	7369452	7375688	7369722,7370669,7372489,7372708,7373103,7373276,7373460,7373626,7373756,7374058,7374188,7375135,7375351,	7370558,7372377,7372586,7372859,7373201,7373374,7373546,7373724,7374005,7374147,7375057,7375281,7375436,
AT1G15250	0	chr1	-	5248664	5249676	5248871,5249062,5249304,5249563,	5248961,5249169,5249379,5249666,
AT1G79700	1	chr1	-	29990336	29993766	29990825,29991880,29992005,29992162,29992726,29993088,29993404,	29991804,29991955,29992089,29992638,29993080,29993322,29993486,
AT3G46920	1	chr3	-	17280430	17285022	17280626,17280791,17281006,17281498,17281756,17282009,17282152,17282419,	17280704,17280884,17281351,17281593,17281857,17282081,17282235,17282520,
AT2G43750	1	chr2	-	18129435	18132638	18129696,18130219,18130407,18130594,18130731,18131001,18131535,18131696,18131893,	18130139,18130348,18130515,18130680,18130864,18131272,18131639,18131784,18132080,
AT2G24490	1	chr2	-	10397377	10400498	10398170,10398732,10398909,10399073,10399258,10399426,10399626,10399756,10399962,10400168,	10398470,10398841,10398988,10399172,10399348,10399549,10399715,10399862,10400058,10400312,
AT3G57080	1	chr3	+	21125725	21128075	21126129,21127058,21127264,	21126882,21127151,21127345,
AT2G15080	1	chr2	+	6533261	6537002	6536719,	6536823,
AT1G73360	1	chr1	-	27578421	27582685	27579291,27579458,27579804,27580062,27580339,27580533,27581103,27581378,27581598,	27579369,27579545,27579882,27580139,27580432,27580621,27581190,27581481,27581675,
AT1G16360	1	chr1	-	5593270	5595814	5593550,5593961,5594394,5594594,5594810,5594976,5595133,	5593672,5594097,5594524,5594697,5594902,5595075,5595706,
AT1G10225	0	chr1	+	3354243	3354856	3354281,	3354361,
AT3G49770	0	chr3	-	18460890	18461876	18461484,	18461568,
AT4G31660	1	chr4	+	15334013	15335630	15334096,15334460,15334614,15334825,15335306,	15334181,15334543,15334701,15334906,15335420,
AT1G26670	1	chr1	+	9215770	9218010	9216199,9216918,9217196,9217543,	9216860,9217008,9217373,9217641,
AT1G52200	1	chr1	-	19441636	19443624	19442359,19442938,19443100,	19442726,19443029,19443209,
AT1G57800	1	chr1	-	21408623	21412283	21408941,21409241,21409492,21409670,21409819,21410019,21410229,21410879,	21409027,21409345,21409568,21409755,21409917,21410104,21410350,21411774,
AT4G23200	1	chr4	-	12145035	12148041	12145700,12145938,12146264,12146572,12146771,12147045,	12145785,12146027,12146362,12146656,12146902,12147139,
AT1G69460	1	chr1	-	26111688	26113256	26112198,26112347,26112869,	26112271,26112660,26112948,
AT1G04310	1	chr1	-	1154764	1157813	1155277,1157139,	1155350,1157546,
AT1G08080	1	chr1	-	2516991	2518611	2517096,2517267,2517518,2517730,2517932,2518371,	2517214,2517351,2517628,2517826,2518154,2518444,
AT2G37678	0	chr2	-	15801418	15802793	15801768,15802322,	15801847,15802644,
AT3G56070	1	chr3	-	20806566	20808168	20807523,	20808025,
AT5G15420	0	chr5	-	5007826	5008964	5008399,	5008934,
AT1G75550	0	chr1	-	28368447	28370061	28368794,	28369490,
AT1G71890	1	chr1	+	27058381	27060786	27059748,27059900,	27059837,27060356,
AT1G05430	0	chr1	-	1594053	1595923	1594430,1594807,1595043,1595186,1595426,	1594540,1594923,1595133,1595321,1595675,
AT4G29810	1	chr4	-	14593039	14595303	14593415,14593539,14593847,14594123,14594432,14594709,14595076,	14593494,14593624,14593941,14594208,14594575,14594965,14595165,
AT3G02780	1	chr3	-	602401	605506	602828,603058,603259,603637,603856,	602921,603157,603546,603801,604434,
AT4G26560	1	chr4	-	13406733	13408087	13406790,13407006,13407254,13407486,13407621,13407780,	13406894,13407121,13407378,13407562,13407733,13407851,
AT4G23670	1	chr4	-	12332429	12333904	12333114,	12333470,
AT2G46225	0	chr2	+	18981918	18984292	18982205,18982711,18982942,18983133,18983487,18983608,18983788,	18982629,18982792,18983034,18983217,18983556,18983706,18983919,
AT5G18730	1	chr5	+	6246761	6249405	6246932,	6247171,
AT5G67570	0	chr5	+	26952341	26955543	26952923,26953196,26953370,26953671,26953896,26954087,26954335,26954823,	26953005,26953289,26953480,26953783,26953994,26954178,26954416,26954896,
AT1G75310	1	chr1	+	28260831	28266323	28261368,28265089,28265229,28265374,28265535,28265724,28265990,	28261588,28265178,28265307,28265470,28265635,28265814,28266089,
AT1G02010	1	chr1	+	347824	352503	348127,348267,348454,348640,348785,349099,349366,349720,349886,350147,350296,350570,350783,350966,351160,351329,351632,351819,352001,	348212,348373,348562,348735,348880,349238,349550,349803,350049,350226,350474,350658,350871,351044,351252,351412,351729,351912,352126,
AT1G47900	1	chr1	-	17647144	17651791	17647735,17648077,17650420,17650856,17651041,	17648017,17648158,17650511,17650937,17651402,
AT5G57625	1	chr5	+	23337832	23338855	23338123,	23338213,
AT4G02725	0	chr4	+	1204013	1207436	1206326,1206994,	1206853,1207207,
AT4G35440	1	chr4	-	16835986	16839375	16836429,16836696,16837057,16837646,16838279,16838564,	16836597,16836849,16837125,16837816,16838361,16838658,
AT4G26240	0	chr4	-	13286481	13289057	13287110,13287264,13287602,13288068,13288549,13288696,	13287214,13287467,13288014,13288466,13288635,13288788,
AT3G55380	1	chr3	+	20531407	20533173	20531565,20531787,20532136,20532321,20532570,	20531685,20532039,20532221,20532465,20532744,
AT1G05250	1	chr1	-	1525601	1527360	1526336,1526588,1526867,	1526423,1526682,1526957,
AT3G44560	1	chr3	+	16151123	16154607	16151252,16151669,16152021,16152216,16152892,16153143,16153376,16153829,16154122,	16151566,16151816,16152116,16152697,16152982,16153295,16153560,16153995,16154232,
AT4G31950	1	chr4	+	15455083	15457121	15455598,15456169,	15455694,15456464,
AT5G51680	0	chr5	+	20997320	20998907	20998514,	20998648,
AT4G10925	1	chr4	-	6702713	6704638	6703236,6703866,	6703670,6704035,
AT4G31690	1	chr4	-	15343990	15345180	15344047,15344447,15344638,15345007,	15344122,15344523,15344713,15345084,
AT1G12790	0	chr1	-	4358895	4361371	4359502,4359746,4359981,4360107,4360289,4360475,4360646,4360862,	4359580,4359898,4360067,4360195,4360380,4360558,4360735,4361153,
AT4G34640	1	chr4	+	16538189	16542024	16538683,16539084,16539323,16539490,16539721,16540145,16540358,16540607,16540858,16541107,16541296,16541505,	16539042,16539234,16539415,16539652,16539996,16540254,16540461,16540783,16541019,16541205,16541463,16541599,
AT4G03340	1	chr4	-	1467727	1470080	1468373,1468584,1468737,	1468469,1468662,1468820,
AT2G37260	1	chr2	+	15644811	15647076	15645084,15645489,15645701,15646408,	15645269,15645576,15645768,15646483,
AT5G54610	1	chr5	-	22184545	22186633	22185470,22186034,	22185757,22186169,
AT3G27970	1	chr3	+	10389482	10391703	10389649,10389976,10390211,10390740,10390957,	10389825,10390081,10390313,10390877,10391304,
AT4G13550	0	chr4	-	7870995	7876877	7871331,7871714,7872251,7872693,7872877,7873080,7873439,7873561,7873729,7873875,7874993,7875275,7875742,7875901,7876194,7876377,7876528,	7871589,7872171,7872580,7872796,7872967,7873360,7873516,7873683,7873813,7873956,7875211,7875661,7875832,7876127,7876296,7876470,7876611,
AT1G04850	1	chr1	-	1365118	1368940	1365487,1365731,1365950,1366128,1366299,1366458,1366661,1366886,1367223,1367708,1367934,	1365612,1365873,1366039,1366218,1366391,1366601,1366807,1367147,1367613,1367790,1368539,
AT5G20560	1	chr5	+	6955190	6956474	6955224,	6955354,
AT3G17420	1	chr3	-	5959174	5962289	5959557,5959865,5960086,5960354,5960669,5961346,	5959650,5959957,5960184,5960442,5960751,5961952,
AT3G08780	0	chr3	-	2666063	2667560	2666426,	2666562,
AT1G31760	1	chr1	-	11372394	11374301	11372727,	11373202,
AT5G65470	1	chr5	+	26172009	26175132	26172530,26173004,26173184,26173428,26173721,26174088,26174409,	26172948,26173103,26173269,26173518,26173812,26174182,26174497,
AT1G33250	1	chr1	-	12057198	12059792	12057637,12058285,	12057734,12058366,
AT1G74000	1	chr1	-	27829051	27831536	27829743,27830356,	27830087,27831160,
AT3G55660	1	chr3	-	20648830	20651484	20649479,20649916,20650284,20650448,20650674,20650886,	20649551,20650006,20650374,20650520,20650770,20650972,
AT4G15562	0	chr4	-	8888197	8889070	8888675,8888875,	8888796,8888956,
AT3G48480	0	chr3	-	17956936	17959124	17957403,17957620,17957782,17958014,17958271,17958592,	17957510,17957701,17957886,17958098,17958352,17958981,
AT5G66420	0	chr5	-	26521674	26525177	26522047,26522375,26522638,26523010,26523342,26523634,26523923,26524708,	26522122,26522460,26522763,26523129,26523419,26523717,26524043,26524861,
AT3G02740	1	chr3	+	590425	593228	590808,591167,591499,591822,592076,592242,592539,592684,592836,	591041,591258,591598,591914,592169,592452,592609,592765,592938,
AT1G53903	1	chr1	+	20132071	20133045	20132550,	20132650,
AT3G63400	1	chr3	+	23412024	23415435	23412526,23412660,23412858,23413001,23413309,23413504,23413794,23414339,23414782,23414945,	23412606,23412770,23412977,23413271,23413387,23413634,23413883,23414441,23414865,23415168,
AT1G19715	0	chr1	-	6816896	6819513	6817233,6817548,6818169,6818483,6819028,6819313,	6817324,6817795,6818250,6818582,6819110,6819412,
AT3G06130	1	chr3	-	1852808	1855197	1854363,1854562,1854751,	1854487,1854644,1854858,
AT5G50000	1	chr5	-	20342505	20345302	20343044,20343376,20343624,20343900,20344113,	20343242,20343450,20343704,20343992,20344712,
AT3G05660	1	chr3	-	1648843	1652149	1649266,	1649383,
AT2G16130	1	chr2	+	7002172	7004235	7002448,7002889,	7002543,7002982,
AT3G24110	1	chr3	-	8704208	8705550	8704538,8704815,8705086,8705418,	8704635,8704884,8705218,8705500,
AT1G29890	1	chr1	+	10463403	10467170	10463579,10464202,10464457,10464600,10464748,10465090,10465785,10466047,10466213,10466395,10466563,10466703,10466917,	10464111,10464320,10464544,10464676,10464932,10465263,10465932,10466127,10466307,10466501,10466647,10466821,10466998,
AT4G28600	1	chr4	+	14129185	14132869	14129607,14130315,14130652,14131936,14132173,	14130032,14130385,14130732,14132005,14132277,
AT1G80290	1	chr1	+	30188364	30189574	30188437,	30188579,
AT1G56540	1	chr1	+	21181585	21185495	21182139,21183360,21183750,	21182265,21183454,21183885,
AT2G37390	1	chr2	+	15694038	15695999	15694839,15695008,	15694930,15695301,
AT2G06050	1	chr2	-	2359114	2362375	2360066,2360278,2361818,2361983,	2360148,2361678,2361895,2362127,
AT3G20920	0	chr3	-	7328576	7330751	7329012,7329351,7329731,7330248,	7329123,7329527,7329934,7330600,
AT5G26220	1	chr5	-	9162969	9164884	9163335,9163576,9163698,9163847,9164007,9164415,	9163425,9163658,9163791,9163951,9164339,9164505,
AT3G54830	1	chr3	-	20311901	20315164	20311983,20312147,20312282,20312477,20312632,20312889,20313201,20313461,20313844,20314158,20314757,	20312072,20312239,20312355,20312569,20312754,20312982,20313281,20313821,20313944,20314471,20314843,
AT3G05545	1	chr3	+	1609050	1612607	1609625,1610379,1610608,1610742,1611264,	1610207,1610553,1610717,1610850,1611716,
AT1G48650	1	chr1	-	17989398	17995326	17989581,17990143,17990339,17990588,17990737,17991138,17991418,17991573,17991867,17992160,17992561,17992824,17993067,17993313,17993678,17993866,17994194,17994462,17994708,	17989708,17990229,17990436,17990678,17990833,17991270,17991504,17991664,17991966,17992289,17992654,17992937,17993154,17993490,17993771,17993964,17994375,17994554,17994792,
AT4G27400	1	chr4	+	13705267	13706843	13705572,13706050,	13705714,13706181,
AT2G35250	1	chr2	-	14846653	14848662	14847033,14847312,14847493,14847754,14848085,14848491,	14847166,14847440,14847590,14847939,14848420,14848591,
AT5G15730	0	chr5	+	5130827	5133219	5131603,5131836,5132044,5132282,5132575,	5131683,5131915,5132125,5132372,5132702,
AT1G22670	1	chr1	-	8021835	8023516	8022365,8022845,8023163,	8022447,8022936,8023387,
AT1G07030	1	chr1	-	2158413	2160818	2158837,	2159751,
AT5G61930	1	chr5	-	24866075	24868812	24867052,	24867280,
AT4G27260	1	chr4	+	13653579	13656285	13654029,13655218,	13654290,13655309,
AT1G10120	1	chr1	-	3304039	3306956	3304250,3304425,3304634,3304798,3304965,3305116,3305410,	3304341,3304515,3304727,3304897,3305051,3305219,3305511,
AT5G08760	0	chr5	+	2854857	2855617	2855043,2855282,	2855220,2855397,
AT2G38390	1	chr2	+	16079679	16081671	16079953,16080288,16080555,	16080097,16080387,16080921,
AT1G43650	1	chr1	-	16443582	16446885	16443993,16444271,16444513,16445676,16446419,16446566,	16444120,16444355,16445445,16446303,16446504,16446639,
AT3G26470	0	chr3	+	9685932	9687642	9686551,	9686643,
AT1G09960	1	chr1	+	3243986	3247216	3244795,3245886,3246086,3246258,3246741,	3245159,3246023,3246215,3246560,3246828,
AT4G27370	1	chr4	-	13694689	13701103	13695255,13695548,13695734,13695927,13696166,13696384,13696694,13696991,13697276,13697493,13697706,13697934,13698150,13698387,13698591,13698872,13698967,13699144,13699472,13699616,13699852,13700080,13700268,13700925,	13695336,13695619,13695820,13696037,13696249,13696489,13696806,13697118,13697416,13697617,13697782,13698032,13698249,13698488,13698788,13698954,13699081,13699304,13699589,13699702,13699937,13700158,13700448,13701025,
AT5G42110	0	chr5	-	16831696	16832357	16832046,	16832134,
AT5G23030	1	chr5	+	7726702	7728369	7727310,	7727407,
AT3G51100	0	chr3	-	18980217	18982407	18980651,18981018,18981179,18981648,	18980925,18981110,18981479,18981994,
AT3G28370	0	chr3	+	10620627	10624618	10620699,10621085,10621256,10621382,10621523,10621656,10621878,10622133,10622384,10623209,	10620916,10621194,10621363,10621479,10621595,10621751,10622022,10622283,10623130,10623749,
AT5G20250	1	chr5	+	6833659	6836782	6833895,6834047,6835720,6835952,	6833989,6834147,6835818,6836035,
AT4G21470	1	chr4	+	11431104	11433322	11431359,11431632,11431841,11431999,11432159,11432391,11432586,11432825,11432983,	11431446,11431711,11431930,11432094,11432237,11432491,11432674,11432900,11433075,
AT2G33520	0	chr2	+	14196732	14197706	14196918,14197235,	14197046,14197454,
AT1G33330	1	chr1	+	12084951	12086883	12085439,12085648,12085797,12085953,12086584,	12085521,12085727,12085872,12086218,12086865,
AT3G26840	1	chr3	+	9892791	9896337	9893189,9893351,9893531,9893777,9893960,9894196,9894421,9894606,9894847,9895298,9895501,9895671,9895868,	9893300,9893476,9893619,9893850,9894081,9894300,9894498,9894717,9894932,9895388,9895586,9895759,9895964,
AT3G29010	0	chr3	+	11006582	11008216	11007123,11007444,11007679,	11007206,11007531,11007756,
AT3G10450	1	chr3	+	3249526	3252582	3249680,3249923,3250440,3250637,3250823,3250954,3251147,3251318,3251473,3251609,3251813,3252013,3252148,	3249778,3250364,3250515,3250721,3250917,3251046,3251232,3251405,3251538,3251695,3251900,3252103,3252240,
AT1G63430	1	chr1	+	23522497	23526832	23522977,23523455,23523663,23523892,23524132,23524346,23524491,23524831,23525128,23525369,23525617,23525933,	23523317,23523592,23523749,23523992,23524230,23524427,23524574,23524923,23525237,23525460,23525718,23526116,
AT3G14510	1	chr3	-	4867144	4868640	4867968,	4868042,
AT1G80720	1	chr1	+	30336097	30337716	30336375,30337091,	30336769,30337185,
AT1G69770	1	chr1	-	26248118	26253687	26248658,26248859,26249082,26249222,26249406,26249628,26249823,26249998,26250136,26250543,26250842,26250983,26251333,26251475,26251774,26251985,26252208,26252402,26253019,26253174,	26248756,26249013,26249179,26249302,26249513,26249736,26249912,26250068,26250214,26250776,26250925,26251076,26251410,26251566,26251886,26252089,26252295,26252917,26253137,26253304,
AT1G08460	1	chr1	+	2672198	2674721	2672770,2673507,	2672921,2674167,
AT1G78710	1	chr1	+	29602692	29604610	29602979,29603645,29603904,29604168,	29603474,29603726,29604010,29604260,
AT4G03820	1	chr4	-	1771844	1774532	1772350,1772755,1773287,	1772440,1772835,1773976,
AT3G28930	1	chr3	-	10959671	10960999	10960027,10960201,10960378,10960520,	10960118,10960286,10960448,10960604,
AT3G52950	1	chr3	+	19634331	19636845	19634570,	19634794,
AT2G26330	1	chr2	-	11208080	11214662	11208723,11209178,11209602,11209815,11209971,11210121,11210285,11210521,11210679,11210837,11210991,11211189,11211348,11211488,11211649,11211809,11211957,11212111,11212276,11212431,11212579,11212729,11212891,11213054,11213230,11213470,	11208808,11209255,11209687,11209898,11210050,11210217,11210450,11210608,11210766,11210920,11211118,11211277,11211417,11211578,11211738,11211886,11212043,11212205,11212360,11212508,11212658,11212820,11212983,11213159,11213332,11213817,
AT1G08610	0	chr1	-	2733596	2735819	2735634,	2735716,
AT5G08070	1	chr5	+	2584358	2586035	2584521,	2584872,
AT1G17540	1	chr1	-	6029138	6032860	6029607,6030123,6030575,6031061,6031236,6031397,6031662,6032004,6032215,6032412,	6029714,6030212,6030654,6031159,6031341,6031479,6031753,6032094,6032315,6032485,
AT2G39280	1	chr2	-	16401526	16406854	16401836,16402040,16402262,16402679,16402829,16403055,16403205,16403832,16403999,16404201,16404337,16404491,16404749,16404970,16405260,16405979,16406403,	16401989,16402138,16402578,16402749,16402986,16403159,16403429,16403916,16404109,16404286,16404425,16404691,16404857,16405081,16405371,16406297,16406566,
AT1G27380	1	chr1	-	9508680	9510269	9509069,9509675,9509877,	9509538,9509797,9509972,
AT1G58643	1	chr1	+	21767342	21769564	21767551,21767886,21768155,21768357,21768559,21769241,	21767680,21768008,21768314,21768449,21768633,21769325,
AT5G08450	0	chr5	-	2727613	2732925	2728080,2728420,2728606,2728812,2729062,2729287,2729528,2729672,2730027,2730461,2732642,	2728174,2728496,2728745,2728949,2729193,2729430,2729612,2729852,2730454,2730906,2732741,
AT5G14030	0	chr5	+	4526766	4529168	4527059,4527466,4527659,4527899,4528041,	4527368,4527551,4527828,4528036,4528134,
AT5G66080	1	chr5	-	26423244	26425448	26423807,26424119,26424630,	26423883,26424263,26424710,
AT2G47730	1	chr2	+	19557476	19559485	19558506,19558657,	19558609,19558818,
AT2G02310	1	chr2	-	608586	610283	609188,609614,	609496,609756,
AT4G11020	1	chr4	-	6734689	6736075	6734908,	6735728,
AT3G50670	1	chr3	-	18826160	18829684	18826965,18827259,18827439,18828411,18828570,18828733,18828903,18829088,	18827046,18827358,18828349,18828506,18828658,18828824,18828974,18829394,
AT1G25210	1	chr1	+	8833245	8835235	8833346,8833756,8834150,8834341,8834500,8834711,	8833448,8833944,8834240,8834436,8834567,8834821,
AT1G21610	1	chr1	+	7573944	7578956	7574343,7575042,7575285,7575435,7575957,7576380,7576666,7576864,7577035,7577346,7577756,7577896,7578165,	7574956,7575193,7575359,7575831,7576039,7576585,7576752,7576949,7577221,7577628,7577849,7578052,7578251,
AT5G05340	1	chr5	-	1578869	1580875	1579533,1580203,1580484,	1580038,1580293,1580595,
AT4G05110	1	chr4	-	2624867	2629058	2625593,2626629,2627238,2627641,2627837,2628074,2628329,2628546,2628723,	2626536,2626822,2627469,2627732,2627931,2628174,2628442,2628644,2628813,
AT1G79710	1	chr1	+	29994962	29997173	29995512,29995850,29996034,29996279,	29995591,29995939,29996109,29996398,
AT5G56920	1	chr5	+	23024896	23025915	23025182,	23025265,
AT5G38000	1	chr5	+	15141650	15143535	15142061,15142311,15142649,15142807,	15142131,15142483,15142725,15142989,
AT5G15050	1	chr5	-	4871531	4873683	4872334,4872609,4872768,	4872494,4872693,4872857,
AT3G50370	0	chr3	-	18675998	18684377	18677011,18677745,18678096,18678381,18678847,18679134,18682516,18684074,	18677099,18677824,18678183,18678700,18678944,18679231,18682601,18684243,
AT1G80840	1	chr1	+	30383561	30385499	30383920,30384672,30384884,	30384331,30384768,30384994,
AT4G29940	1	chr4	-	14648139	14653465	14648600,14648835,14649073,14649315,14649548,14649923,14650089,14650327,14650696,14651148,14651386,14651624,14651879,14652775,	14648755,14648993,14649235,14649468,14649651,14650039,14650238,14650451,14650804,14651274,14651501,14651714,14652307,14653232,
AT4G23640	1	chr4	-	12320152	12324604	12321575,12321901,12322308,12322682,12323030,12323179,12323528,12323856,	12321647,12322194,12322630,12322770,12323132,12323280,12323613,12324289,
AT3G09550	1	chr3	+	2931102	2934354	2931124,2931840,2932028,2932787,2933291,	2931736,2932018,2932236,2932882,2933360,
AT3G07568	0	chr3	-	2416243	2417822	2416505,2417549,	2417469,2417639,
AT5G44630	1	chr5	+	18002996	18005849	18003384,18003781,18004265,18004571,18004806,18005129,	18003499,18003884,18004350,18004668,18004881,18005323,
